"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
7.018377305E1,-3.011965454E-1,8.927322388E0,2.728415966E0
7.018866946E1,-3.346960545E-1,8.826823235E0,2.721237659E0
7.019356587E1,-3.418745399E-1,8.726025581E0,2.711666346E0
7.019846232E1,-3.370888829E-1,8.663812637E0,2.723630428E0
7.020335873E1,-3.466601670E-1,8.680562019E0,2.730808735E0
7.020825514E1,-3.562314808E-1,8.706883430E0,2.797807932E0
7.021315154E1,-3.442673683E-1,8.721240044E0,2.874378204E0
7.021804795E1,-3.418745399E-1,8.761918068E0,2.934198856E0
7.022294441E1,-3.323032558E-1,8.838788033E0,3.029911757E0
7.022784081E1,-3.299104273E-1,8.896215439E0,3.077768087E0
7.023273722E1,-3.394817114E-1,8.982357025E0,3.125624657E0
7.023763363E1,-3.203391433E-1,9.011071205E0,3.175873756E0
7.024253003E1,-2.748754919E-1,9.006285667E0,3.211766243E0
7.024742649E1,-2.437688112E-1,8.999106407E0,3.202194929E0
7.025232290E1,-2.102692872E-1,9.001500130E0,3.291028500E0
7.025721930E1,-1.480558962E-1,9.003892899E0,3.405884027E0
7.026211571E1,-8.344969153E-2,9.056534767E0,3.513561010E0
7.026701217E1,-1.097707376E-1,9.135498047E0,3.594916821E0
7.027190857E1,-1.432702541E-1,9.252745628E0,3.678665638E0
7.027680498E1,-2.150549293E-1,9.355637550E0,3.724129438E0
7.028170139E1,-2.892324328E-1,9.430113792E0,3.676272869E0
7.028659779E1,-3.825525343E-1,9.537791252E0,3.616452217E0
7.029149425E1,-4.686941206E-1,9.647860527E0,3.530310631E0
7.029639066E1,-5.309075117E-1,9.736394882E0,3.468097210E0
7.030128706E1,-5.476573110E-1,9.801001549E0,3.432204962E0
7.030618347E1,-5.620142221E-1,9.801001549E0,3.348456144E0
7.031109810E1,-6.002993584E-1,9.793823242E0,3.264707327E0
7.031597633E1,-6.388836503E-1,9.779465675E0,3.187838078E0
7.032089092E1,-6.699903607E-1,9.750752449E0,3.065804005E0
7.032576915E1,-6.699903607E-1,9.702896118E0,2.891128063E0
7.033068378E1,-6.314060688E-1,9.659825325E0,2.697309256E0
7.033556201E1,-6.194419861E-1,9.621540070E0,2.467299223E0
7.034046170E1,-5.907281041E-1,9.597611427E0,2.232802629E0
7.034535482E1,-5.644070506E-1,9.568898201E0,1.990828395E0
7.035025123E1,-5.428716540E-1,9.521040916E0,1.782652855E0
7.035514769E1,-5.237290859E-1,9.485149384E0,1.622333765E0
7.036004410E1,-5.644070506E-1,9.449256897E0,1.572084427E0
7.036494050E1,-5.237290859E-1,9.381958008E0,1.540678620E0
7.036983691E1,-4.686941206E-1,9.336494446E0,1.557727575E0
7.037473337E1,-4.112663865E-1,9.295816422E0,1.610369682E0
7.037962977E1,-3.753740489E-1,9.302995682E0,1.708475351E0
7.038452618E1,-3.155534863E-1,9.329316139E0,1.804188251E0
7.038942258E1,-2.198405862E-1,9.410971642E0,1.974078655E0
7.039431899E1,-1.983051747E-1,9.504291534E0,2.113161564E0
7.039921545E1,-1.648056656E-1,9.674181938E0,2.194517374E0
7.040411186E1,-1.145563871E-1,9.841679573E0,2.225624084E0
7.040900826E1,-9.541380405E-2,1.005494022E1,2.206481695E0
7.041390467E1,-7.627122104E-2,1.033489990E1,2.120339870E0
7.041880113E1,-5.443671346E-2,1.062473106E1,1.971685886E0
7.042369753E1,-5.922235921E-2,1.092861938E1,1.852044702E0
7.042859394E1,-1.360917836E-1,1.125434208E1,1.722832322E0
7.043349035E1,-2.653042078E-1,1.162283707E1,1.552941918E0
7.043838680E1,-4.495515525E-1,1.197966671E1,1.399502158E0
7.044328321E1,-6.170491576E-1,1.231735325E1,1.270289779E0
7.044817962E1,-8.566305041E-1,1.260209942E1,1.088435173E0
7.045307602E1,-1.098305583E0,1.275284767E1,1.062114120E0
7.045797243E1,-1.213460207E0,1.274806213E1,1.054935694E0
7.046286889E1,-1.328315616E0,1.262124252E1,9.134600163E-1
7.046776529E1,-1.467099428E0,1.243938732E1,7.603194118E-1
7.047266170E1,-1.665703654E0,1.217587757E1,6.382854581E-1
7.047755810E1,-1.919641972E0,1.191984558E1,7.028916478E-1
7.048245456E1,-2.240280151E0,1.160608673E1,7.986045480E-1
7.048735097E1,-2.640180588E0,1.122562790E1,9.589236975E-1
7.049224738E1,-2.939582586E0,1.087358475E1,1.224826097E0
7.049714378E1,-3.255435228E0,1.048804092E1,1.480858088E0
7.050204019E1,-3.495016575E0,1.003340435E1,1.682154298E0
7.050693665E1,-3.705585003E0,9.645467758E0,1.820937991E0
7.051185123E1,-3.815654755E0,9.324530602E0,2.079362869E0
7.051672946E1,-3.949652910E0,9.137890816E0,2.244766712E0
7.052164410E1,-4.136591911E0,8.999106407E0,2.371586323E0
7.052652232E1,-4.313661098E0,8.912964821E0,2.455335140E0
7.053141873E1,-4.447659016E0,8.853144646E0,2.527119875E0
7.053631514E1,-4.591527462E0,8.824131966E0,2.582154751E0
7.054121154E1,-4.670490742E0,8.795417786E0,2.618046999E0
7.054610800E1,-4.780560493E0,8.754739761E0,2.570190668E0
7.055100441E1,-4.859523773E0,8.714061737E0,2.565404892E0
7.055590081E1,-4.921737194E0,8.642276764E0,2.455335140E0
7.056081545E1,-4.952843666E0,8.611170769E0,2.311765671E0
7.056569363E1,-4.933701038E0,8.570492744E0,2.206481695E0
7.057059008E1,-4.878666401E0,8.560921669E0,1.957328916E0
7.057548649E1,-4.852344990E0,8.539385796E0,1.835294962E0
7.058038290E1,-4.761417866E0,8.587242126E0,1.753939033E0
7.058527936E1,-4.615455627E0,8.630312920E0,1.864008784E0
7.059019389E1,-4.531407833E0,8.661419868E0,2.024327993E0
7.059507217E1,-4.308875561E0,8.699705124E0,2.192124605E0
7.059997201E1,-4.117449760E0,8.728418350E0,2.251945257E0
7.060486498E1,-3.901796341E0,8.733204842E0,2.244766712E0
7.060976144E1,-3.758227110E0,8.728418350E0,2.180160522E0
7.061465785E1,-3.657728434E0,8.723632812E0,2.168196440E0
7.061955425E1,-3.624228954E0,8.745168686E0,2.151446581E0
7.062445066E1,-3.569194078E0,8.714061737E0,2.153839588E0
7.062934712E1,-3.478266716E0,8.663812637E0,2.184946060E0
7.063424352E1,-3.408575773E0,8.623134613E0,2.194517374E0
7.063913993E1,-3.355933666E0,8.596813202E0,2.115554333E0
7.064403633E1,-3.315255880E0,8.560921669E0,2.012363911E0
7.064893274E1,-3.288934708E0,8.575278282E0,1.887937069E0
7.065382920E1,-3.238685369E0,8.599205971E0,1.792224169E0
7.065872560E1,-3.214757204E0,8.656634331E0,1.718046665E0
7.066362201E1,-3.250649452E0,8.678169250E0,1.670190215E0
7.066851842E1,-3.260220766E0,8.716454506E0,1.629512191E0
7.067341488E1,-3.224328518E0,8.723632812E0,1.686939955E0
7.067831128E1,-3.186043262E0,8.718847275E0,1.725225091E0
7.068320769E1,-3.150151014E0,8.706883430E0,1.756331801E0
7.068810410E1,-3.131008387E0,8.737990379E0,1.844866276E0
7.069300055E1,-3.121437073E0,8.797810555E0,1.919043779E0
7.069789696E1,-3.107080221E0,8.850751877E0,2.024327993E0
7.070279337E1,-3.107080221E0,8.965607643E0,2.086541414E0
7.070768977E1,-3.071187973E0,9.061320305E0,2.139482498E0
7.071258623E1,-3.037688255E0,9.130712509E0,2.151446581E0
7.071748264E1,-2.877070189E0,9.195318222E0,2.120339870E0
7.072237904E1,-2.182852507E0,8.999106407E0,2.007578135E0
7.072727545E1,-1.720738530E0,8.891429901E0,1.904686809E0
7.073217191E1,-1.754238129E0,8.977571487E0,1.859223247E0
7.073706831E1,-1.998605132E0,9.147461891E0,1.765903115E0
7.074196472E1,-2.120639086E0,9.326923370E0,1.641476393E0
7.074686113E1,-2.194816589E0,9.492327690E0,1.533500195E0
7.075175753E1,-2.115853310E0,9.626325607E0,1.387538075E0
7.075665399E1,-2.063211441E0,9.750752449E0,1.260718465E0
7.076155040E1,-1.907677889E0,9.808179855E0,1.157827020E0
7.076644680E1,-1.476670623E0,9.882357597E0,1.193719387E0
7.077134326E1,-1.467099428E0,9.868000984E0,1.050150037E0
7.077623967E1,-1.589133382E0,9.858428955E0,8.943174481E-1
7.078113607E1,-1.663310885E0,9.863214493E0,7.746763229E-1
7.078603248E1,-1.732702732E0,9.853643417E0,6.215356588E-1
7.079094712E1,-1.821536183E0,9.824930191E0,5.425725579E-1
7.079582535E1,-1.828714728E0,9.767501831E0,5.162515044E-1
7.080072175E1,-1.720738530E0,9.705288887E0,5.736792088E-1
7.080561816E1,-1.409671664E0,9.640682220E0,7.435696125E-1
7.081051462E1,-1.150947690E0,9.556933403E0,8.751748800E-1
7.081541102E1,-1.019342422E0,9.540184021E0,1.016650558E0
7.082031352E1,-9.882357717E-1,9.540184021E0,1.155434251E0
7.082520383E1,-9.786644578E-1,9.559326172E0,1.299003601E0
7.083010024E1,-1.069591761E0,9.588040352E0,1.385145187E0
7.083499670E1,-1.206281662E0,9.628718376E0,1.526321769E0
7.083989660E1,-1.306780219E0,9.645467758E0,1.665404558E0
7.084478951E1,-1.290030479E0,9.645467758E0,1.818545222E0
7.084968597E1,-1.294816136E0,9.633503914E0,1.852044702E0
7.085458238E1,-1.251745343E0,9.602396965E0,1.830509305E0
7.085947878E1,-1.299601793E0,9.597611427E0,1.624726534E0
7.086437519E1,-1.359422326E0,9.602396965E0,1.399502158E0
7.086927160E1,-1.330708504E0,9.597611427E0,1.227218866E0
7.087416805E1,-1.201496124E0,9.573683739E0,1.052542806E0
7.087906446E1,-9.714859724E-1,9.540184021E0,9.182456732E-1
7.088396087E1,-7.058826685E-1,9.501898766E0,8.368897438E-1
7.088895482E1,-4.112663865E-1,9.509077072E0,7.890332937E-1
7.089375368E1,-1.528415531E-1,9.535398483E0,7.316055298E-1
7.089865014E1,9.631111473E-2,9.621540070E0,6.263213158E-1
7.090354654E1,3.020938635E-1,9.765109062E0,5.569294691E-1
7.090844295E1,4.986044168E-1,9.906285286E0,5.234299302E-1
7.091333941E1,7.091727853E-1,1.003579712E1,5.401797295E-1
7.091823581E1,8.766704202E-1,1.014347458E1,5.018945336E-1
7.092313222E1,1.089930773E0,1.021047306E1,4.803591371E-1
7.092802863E1,1.283749342E0,1.019611645E1,4.899304509E-1
7.093292508E1,1.518245935E0,1.004058266E1,5.042873621E-1
7.093782149E1,1.702792406E0,9.853643417E0,5.258227587E-1
7.094271790E1,1.726720691E0,9.609575272E0,5.928218365E-1
7.094761430E1,1.427318692E0,9.518648148E0,5.976074338E-1
7.095251076E1,8.503493667E-1,9.578469276E0,6.382854581E-1
7.095740717E1,2.709871531E-1,9.669396400E0,6.358926296E-1
7.096230357E1,-1.743769497E-1,9.686145782E0,6.622136831E-1
7.096719998E1,-6.843472719E-1,9.671789169E0,6.813562512E-1
7.097209644E1,-1.225424290E0,9.607182503E0,7.244270444E-1
7.097699284E1,-1.780858278E0,9.501898766E0,8.249256015E-1
7.098188925E1,-2.309672117E0,9.365208626E0,9.014959335E-1
7.098678566E1,-2.771785975E0,9.209674835E0,9.613165259E-1
7.099168212E1,-3.186043262E0,9.080462456E0,9.086744189E-1
7.099657852E1,-3.502195120E0,8.968000412E0,7.698906660E-1
7.100147493E1,-3.755834341E0,8.893822670E0,5.736792088E-1
7.100637133E1,-3.971188307E0,8.821739197E0,3.508476317E-1
7.101128597E1,-4.110270977E0,8.737990379E0,1.953141540E-1
7.101616420E1,-4.124628067E0,8.644669533E0,1.474576890E-1
7.102106060E1,-4.232305050E0,8.592027664E0,8.673981763E-3
7.102595701E1,-4.316053867E0,8.589634895E0,-1.615155339E-1
7.103085347E1,-4.275375843E0,8.618349075E0,-2.021935135E-1
7.103574988E1,-4.220340729E0,8.778668404E0,-5.593222752E-2
7.104066446E1,-4.162913322E0,9.080462456E0,1.426720470E-1
7.104554269E1,-4.138985157E0,9.487542152E0,4.106681943E-1
7.105043915E1,-3.959224224E0,9.985548019E0,1.086042404E0
7.105533555E1,-3.786941051E0,1.051226807E1,1.823330879E0
7.106023196E1,-3.535694599E0,1.105543900E1,2.570190668E0
7.106512837E1,-3.360719442E0,1.152712440E1,3.171088219E0
7.107002482E1,-3.178864956E0,1.186241817E1,3.659523249E0
7.107492123E1,-2.973082066E0,1.217587757E1,4.025924206E0
7.107981764E1,-2.805285454E0,1.231256771E1,4.231706619E0
7.108471404E1,-2.513360977E0,1.239631653E1,4.298706055E0
7.108962863E1,-2.245065928E0,1.245853043E1,4.255635262E0
7.109450691E1,-1.984248161E0,1.227428246E1,4.073780537E0
7.109940331E1,-1.696810365E0,1.200838089E1,3.918246984E0
7.110429972E1,-1.402493119E0,1.165424252E1,3.793820381E0
7.110919977E1,-1.076770186E0,1.131416321E1,3.685844183E0
7.111409258E1,-7.298108935E-1,1.095733356E1,3.649951935E0
7.111898899E1,-3.993022740E-1,1.060319519E1,3.623630762E0
7.112388540E1,-9.302098304E-2,1.025354385E1,3.597309828E0
7.112878186E1,1.561316848E-1,9.911071777E0,3.535096407E0
7.113367826E1,4.193421602E-1,9.542576790E0,3.463311672E0
7.113857467E1,6.708876491E-1,9.152247429E0,3.298206806E0
7.114347107E1,9.077770710E-1,8.776275635E0,3.058625460E0
7.114836753E1,1.116251707E0,8.402995110E0,2.778665304E0
7.115326394E1,1.266999602E0,8.084450722E0,2.467299223E0
7.115816034E1,1.417747378E0,7.861917973E0,2.100898266E0
7.116305680E1,1.580459356E0,7.732705593E0,1.720439434E0
7.116795321E1,1.741077542E0,7.739883900E0,1.437787294E0
7.117284962E1,1.815255046E0,7.794919014E0,1.243968725E0
7.117774602E1,1.848754644E0,7.971987724E0,9.903294444E-1
7.118264243E1,1.803290963E0,8.218448639E0,8.321040869E-1
7.118753889E1,1.741077542E0,8.611170769E0,7.986045480E-1
7.119243529E1,1.542174220E0,9.180961609E0,7.363911867E-1
7.119733170E1,1.324427366E0,9.853643417E0,6.693921089E-1
7.120222810E1,1.085145116E0,1.062712383E1,5.641079545E-1
7.120712456E1,8.599206209E-1,1.145294666E1,4.636093974E-1
7.121202097E1,6.900302172E-1,1.232453251E1,3.699901998E-1
7.121691738E1,5.560321808E-1,1.321256828E1,2.575275302E-1
7.122183201E1,4.600201547E-1,1.408176136E1,1.043868884E-1
7.122671024E1,3.954139352E-1,1.492672634E1,-2.165504545E-1
7.123162482E1,2.805584669E-1,1.563320732E1,-5.682953596E-1
7.123650305E1,1.178465188E-1,1.608545113E1,-8.318049908E-1
7.124139951E1,-2.150549293E-1,1.614796448E1,-9.873384237E-1
7.124629592E1,-5.117649436E-1,1.576002693E1,-9.945169091E-1
7.125121055E1,-7.609176040E-1,1.499133301E1,-8.820542693E-1
7.125608873E1,-1.009771109E0,1.401954746E1,-7.025925517E-1
7.126100331E1,-1.196411371E0,1.298285770E1,-4.319044948E-1
7.126588160E1,-1.361815214E0,1.187677479E1,-1.525424421E-2
7.127079618E1,-1.486241937E0,1.081376362E1,5.210371017E-1
7.127567441E1,-1.550848126E0,9.796216011E0,1.248754263E0
7.128057087E1,-1.579562068E0,8.903393745E0,2.093719721E0
7.128546727E1,-1.601097465E0,8.084450722E0,2.893520832E0
7.129038186E1,-1.658525229E0,7.354340553E0,3.606881142E0
7.129526008E1,-1.747059584E0,6.746264458E0,4.147958279E0
7.130015654E1,-1.907677889E0,6.255436420E0,4.507180691E0
7.130505295E1,-2.123031855E0,5.807679653E0,4.626821518E0
7.130994936E1,-2.376970291E0,5.426921844E0,4.543072701E0
7.131484576E1,-2.604288340E0,5.084748268E0,4.366003990E0
7.131974222E1,-2.819642305E0,4.780560493E0,4.138386726E0
7.132463863E1,-2.975475073E0,4.457529545E0,3.820141315E0
7.132963253E1,-3.073580742E0,4.201198578E0,3.489632607E0
7.133443139E1,-3.126222849E0,4.009772778E0,3.154338360E0
7.133932790E1,-3.157329559E0,3.813561201E0,2.769093990E0
7.134422430E1,-3.166900873E0,3.722334623E0,2.376372099E0
7.134912071E1,-3.133401155E0,3.777668715E0,1.952543259E0
7.135401717E1,-3.073580742E0,3.988237143E0,1.440180182E0
7.135891357E1,-3.059223652E0,4.325624943E0,8.751748800E-1
7.136380998E1,-2.987439156E0,4.754239559E0,2.383849621E-1
7.136870639E1,-2.867498875E0,5.249852657E0,-3.768695593E-1
7.137360285E1,-2.793321371E0,5.759823322E0,-9.562317729E-1
7.137849925E1,-2.702394009E0,6.298507214E0,-1.509272933E0
7.138339566E1,-2.621038198E0,6.772585392E0,-1.988136530E0
7.138829206E1,-2.554039001E0,7.229913712E0,-2.388036966E0
7.139318852E1,-2.487040043E0,7.631907940E0,-2.632104874E0
7.139808493E1,-2.374577284E0,8.012665749E0,-2.694318295E0
7.140298133E1,-2.142174482E0,8.288139343E0,-2.428714991E0
7.140787774E1,-1.862214208E0,8.551349640E0,-1.755733609E0
7.141277420E1,-1.598704576E0,8.764310837E0,-8.748757839E-1
7.141767060E1,-1.340279818E0,9.015856743E0,-2.482553571E-2
7.142256701E1,-1.086341500E0,9.240781784E0,7.459624410E-1
7.142746347E1,-8.422735929E-1,9.477970123E0,1.399502158E0
7.143235988E1,-6.580262184E-1,9.753145218E0,1.945364833E0
7.143725628E1,-4.447658956E-1,9.990333557E0,2.405085802E0
7.144215269E1,-2.485544533E-1,1.024636555E1,2.733201742E0
7.144704910E1,-5.922235921E-2,1.048086262E1,2.900699139E0
7.145194555E1,9.631111473E-2,1.069172955E1,2.955734253E0
7.145684196E1,2.757728100E-1,1.081137085E1,2.821736097E0
7.146175654E1,5.249254704E-1,1.090229797E1,2.632404089E0
7.146663482E1,7.977072597E-1,1.087597752E1,2.256730795E0
7.147154941E1,1.123430252E0,1.072283649E1,1.813759565E0
7.147642764E1,1.465603828E0,1.049043369E1,1.337288737E0
7.148132404E1,1.748256087E0,1.019133091E1,7.316055298E-1
7.148622050E1,1.987538338E0,9.947262764E0,4.695914313E-2
7.149113508E1,2.133500576E0,9.755537987E0,-7.193422914E-1
7.149601331E1,2.260619164E0,9.521040916E0,-1.439880967E0
7.150092795E1,2.483151674E0,9.279067039E0,-1.940280080E0
7.150580618E1,2.696112871E0,9.046963692E0,-2.356631279E0
7.151070258E1,2.890230656E0,8.848359108E0,-2.615355253E0
7.151559899E1,3.007478952E0,8.702097893E0,-2.586641312E0
7.152051363E1,3.148655415E0,8.596813202E0,-2.260918379E0
7.152539186E1,3.098406315E0,8.465208054E0,-1.839781523E0
7.153028826E1,2.739482880E0,8.379066467E0,-1.470987678E0
7.153518467E1,2.169392824E0,8.312067986E0,-1.037587762E0
7.154008456E1,1.544566989E0,8.292924881E0,-6.185446382E-1
7.154497753E1,1.003489971E0,8.208877563E0,-2.787638307E-1
7.154987394E1,5.560321808E-1,8.108378410E0,-4.396811500E-2
7.155477035E1,2.063809484E-1,7.998308659E0,1.402792335E-1
7.155966680E1,-5.682953820E-2,7.861917973E0,3.221337497E-1
7.156456321E1,-1.935195327E-1,7.754240990E0,4.516452849E-1
7.156955712E1,-2.365903407E-1,7.631907940E0,5.401797295E-1
7.157435597E1,-1.313061416E-1,7.524230957E0,5.353940725E-1
7.157925248E1,7.716853172E-2,7.476374149E0,5.545366406E-1
7.158414889E1,2.757728100E-1,7.540980339E0,5.617151260E-1
7.158904529E1,4.962115884E-1,7.672585964E0,4.875376225E-1
7.159394175E1,6.684948206E-1,7.847560883E0,3.053839803E-1
7.159883816E1,7.809575200E-1,8.077271461E0,1.283151209E-1
7.160373456E1,7.307082415E-1,8.465208054E0,-9.421738982E-2
7.160863097E1,5.273182988E-1,8.960822105E0,-3.074777126E-1
7.161352743E1,1.920240223E-1,9.564111710E0,-3.098705411E-1
7.161842383E1,-1.624128371E-1,1.007647514E1,-1.372881979E-1
7.162332024E1,-5.763711333E-1,1.053619671E1,1.139581800E-1
7.162821670E1,-1.074377418E0,1.084965611E1,2.982055247E-1
7.163311310E1,-1.500598907E0,1.108684444E1,3.891327679E-1
7.163800951E1,-1.835893154E0,1.116341496E1,4.229314029E-1
7.164290592E1,-2.106282234E0,1.114187908E1,2.335993052E-1
7.164780238E1,-2.221137524E0,1.109162998E1,-7.028916478E-2
7.165269878E1,-2.175673962E0,1.096211910E1,-4.965106845E-1
7.165759519E1,-2.070389748E0,1.086401272E1,-1.011266708E0
7.166249160E1,-1.843071699E0,1.075872898E1,-1.442273855E0
7.166738805E1,-1.526919961E0,1.067258739E1,-1.863709688E0
7.167228446E1,-1.160519004E0,1.058883858E1,-2.253739834E0
7.167718087E1,-8.422735929E-1,1.059123135E1,-2.596212626E0
7.168207727E1,-6.074778438E-1,1.072522926E1,-2.730210543E0
7.168697373E1,-5.093721151E-1,1.091186905E1,-2.799602509E0
7.169188831E1,-4.974080026E-1,1.122562790E1,-2.818745136E0
7.169676654E1,-6.266204119E-1,1.160130119E1,-2.766103029E0
7.170166300E1,-9.260223508E-1,1.193181038E1,-2.701496840E0
7.170655941E1,-1.206281662E0,1.215673542E1,-2.519642353E0
7.171145581E1,-1.622632861E0,1.221446228E1,-2.217847586E0
7.171635222E1,-2.087139606E0,1.210648632E1,-1.906780601E0
7.172124868E1,-2.575574398E0,1.188873959E1,-1.612164259E0
7.172614508E1,-3.068794966E0,1.152233791E1,-1.389631748E0
7.173104149E1,-3.341576815E0,1.104586792E1,-9.873384237E-1
7.173593790E1,-3.286541939E0,1.040189934E1,-3.984049559E-1
7.174083436E1,-3.025724173E0,9.722038269E0,7.567301393E-2
7.174573076E1,-2.616252422E0,9.006285667E0,2.742772996E-1
7.175064540E1,-2.027318954E0,8.364709854E0,1.498505175E-1
7.175552363E1,-1.476670623E0,7.763812065E0,-1.806581169E-1
7.176042363E1,-9.451649189E-1,7.258627415E0,-6.137589812E-1
7.176531644E1,-4.447658956E-1,6.865905285E0,-1.047158957E0
7.177021290E1,4.127619043E-2,6.585945129E0,-1.468594909E0
7.177510930E1,4.600201547E-1,6.413362980E0,-1.849352837E0
7.178000571E1,8.455637097E-1,6.365506649E0,-2.222633123E0
7.178490212E1,1.152144074E0,6.451648235E0,-2.498106956E0
7.178979857E1,1.379462242E0,6.626623154E0,-2.833101988E0
7.179469498E1,1.434497118E0,6.971189499E0,-3.149253607E0
7.179959139E1,1.333998680E0,7.497909546E0,-3.374179125E0
7.180448779E1,1.063609719E0,8.199305534E0,-3.491427422E0
7.180948170E1,5.775675774E-1,9.070891380E0,-3.522833109E0
7.181428061E1,2.997010350E-1,9.714859962E0,-3.608974695E0
7.181917706E1,7.477571070E-2,1.006690407E1,-3.934398651E0
7.182407347E1,-4.486542568E-2,1.035643578E1,-3.924827337E0
7.182896993E1,-1.911267042E-1,1.049521923E1,-3.888935089E0
7.183386633E1,-2.772683203E-1,1.047129059E1,-3.841078520E0
7.183876274E1,-3.849453330E-1,1.030618668E1,-3.721437454E0
7.184365920E1,-5.021936297E-1,1.012911701E1,-3.388535976E0
7.184855560E1,-4.591228366E-1,9.824930191E0,-2.756531715E0
7.185345201E1,-3.586242795E-1,9.444471359E0,-2.191526413E0
7.185834847E1,-3.059822023E-1,9.204889297E0,-1.413560033E0
7.186324488E1,-1.193420291E-1,8.841180801E0,-9.610173702E-1
7.186814128E1,-1.815554202E-1,8.618349075E0,-9.203394055E-1
7.187303769E1,-2.844468057E-1,8.513064384E0,-1.061515927E0
7.187793415E1,-4.328017831E-1,8.414958954E0,-1.150050402E0
7.188283055E1,-6.436693072E-1,8.324031830E0,-1.200299621E0
7.188772696E1,-8.638089895E-1,8.278568268E0,-1.322632670E0
7.189262337E1,-1.143769264E0,8.283353806E0,-1.581057549E0
7.189751982E1,-1.299601793E0,8.302495956E0,-1.966601133E0
7.190241623E1,-1.424028635E0,8.273782730E0,-2.455035925E0
7.190731264E1,-1.447956800E0,8.259126663E0,-2.965006351E0
7.191220910E1,-1.455135226E0,8.168199539E0,-3.522833109E0
7.191710550E1,-1.376172066E0,7.998308659E0,-3.963112593E0
7.192200191E1,-1.179661512E0,7.759026527E0,-4.212265015E0
7.192689831E1,-9.475577474E-1,7.497909546E0,-4.233800411E0
7.193181290E1,-6.771687865E-1,7.217949390E0,-4.128516197E0
7.193669118E1,-3.658027649E-1,6.930511475E0,-3.872185230E0
7.194158758E1,-9.780662507E-2,6.698407650E0,-3.587439299E0
7.194648404E1,9.152546525E-2,6.499504566E0,-3.261716366E0
7.195138045E1,2.255235314E-1,6.403791428E0,-2.912065268E0
7.195627686E1,3.020938635E-1,6.413362980E0,-2.586641312E0
7.196119144E1,2.709871531E-1,6.540182590E0,-2.378166676E0
