"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
5.011693948E1,1.695000076E1,-3.703125000E1,-2.730000114E1
5.012693948E1,1.687500000E1,-3.714375305E1,-2.705625153E1
5.013693948E1,1.691250038E1,-3.731250000E1,-2.711250114E1
5.014693948E1,1.706250000E1,-3.750000000E1,-2.701875114E1
5.015693948E1,1.723125076E1,-3.783750153E1,-2.671875191E1
5.016693948E1,1.723125076E1,-3.798750305E1,-2.655000114E1
5.017693948E1,1.713750076E1,-3.798750305E1,-2.649375153E1
5.018693948E1,1.702500153E1,-3.776250076E1,-2.660625076E1
5.019693948E1,1.713750076E1,-3.750000000E1,-2.675625038E1
5.020693948E1,1.711875153E1,-3.736875153E1,-2.711250114E1
5.021693948E1,1.691250038E1,-3.708750153E1,-2.731875038E1
5.022693948E1,1.653750038E1,-3.680625153E1,-2.760000038E1
5.023693948E1,1.614375114E1,-3.648750305E1,-2.808750153E1
5.024693948E1,1.599375057E1,-3.616875076E1,-2.818125153E1
5.025693948E1,1.584375095E1,-3.579375076E1,-2.851875114E1
5.026693948E1,1.541250038E1,-3.568125153E1,-2.880000114E1
5.027693948E1,1.494375038E1,-3.555000305E1,-2.908125114E1
5.028693948E1,1.453125095E1,-3.547500229E1,-2.919375038E1
5.029693948E1,1.449375057E1,-3.528750229E1,-2.911875153E1
5.030693948E1,1.445625019E1,-3.541875076E1,-2.919375038E1
5.031693948E1,1.447500038E1,-3.540000153E1,-2.926875114E1
5.032693948E1,1.440000057E1,-3.538125229E1,-2.925000191E1
5.033693948E1,1.451250076E1,-3.560625076E1,-2.921250153E1
5.034693948E1,1.473750019E1,-3.577500153E1,-2.898750114E1
5.035693948E1,1.507500076E1,-3.615000153E1,-2.878125191E1
5.036693948E1,1.531875038E1,-3.637500000E1,-2.848125076E1
5.037693948E1,1.558125019E1,-3.643125153E1,-2.838750076E1
5.038693948E1,1.582500076E1,-3.652500153E1,-2.818125153E1
5.039693948E1,1.590000057E1,-3.656250000E1,-2.786250114E1
5.040693948E1,1.597500038E1,-3.678750229E1,-2.795625114E1
5.041693948E1,1.603125000E1,-3.682500076E1,-2.778750038E1
5.042693948E1,1.606875038E1,-3.673125076E1,-2.750625038E1
5.043693948E1,1.590000057E1,-3.652500153E1,-2.748750114E1
5.044693948E1,1.586250019E1,-3.643125153E1,-2.754375076E1
5.045693948E1,1.556250095E1,-3.673125076E1,-2.763750076E1
5.046693948E1,1.546875095E1,-3.693750000E1,-2.763750076E1
5.047693948E1,1.558125019E1,-3.710625076E1,-2.761875153E1
5.048693948E1,1.546875095E1,-3.733125305E1,-2.746875191E1
5.049693948E1,1.531875038E1,-3.757500076E1,-2.726250076E1
5.050693948E1,1.516875076E1,-3.761250305E1,-2.724375153E1
5.051693948E1,1.505625057E1,-3.781875229E1,-2.718750191E1
5.052693948E1,1.492500019E1,-3.811875153E1,-2.731875038E1
5.053693948E1,1.477500057E1,-3.796875000E1,-2.726250076E1
5.054693948E1,1.500000095E1,-3.826875305E1,-2.713125038E1
5.055693948E1,1.468125057E1,-3.838125229E1,-2.700000191E1
5.056693948E1,1.455000019E1,-3.838125229E1,-2.700000191E1
5.057693948E1,1.432500076E1,-3.841875076E1,-2.730000114E1
5.058693948E1,1.402500057E1,-3.868125153E1,-2.758125114E1
5.059693948E1,1.385625076E1,-3.868125153E1,-2.782500076E1
5.060693948E1,1.383750057E1,-3.855000305E1,-2.769375038E1
5.061693948E1,1.381875038E1,-3.864375305E1,-2.760000038E1
5.062693948E1,1.355625057E1,-3.868125153E1,-2.767500114E1
5.063693948E1,1.363125038E1,-3.868125153E1,-2.776875114E1
5.064693948E1,1.366875076E1,-3.855000305E1,-2.780625153E1
5.065693948E1,1.365000057E1,-3.851250076E1,-2.793750191E1
5.066693948E1,1.370625019E1,-3.847500229E1,-2.793750191E1
5.067693948E1,1.346250057E1,-3.825000000E1,-2.782500076E1
5.068693948E1,1.321875095E1,-3.821250153E1,-2.820000076E1
5.069693948E1,1.312500095E1,-3.836250305E1,-2.848125076E1
5.070693948E1,1.303125095E1,-3.828750229E1,-2.850000191E1
5.071693948E1,1.284375095E1,-3.838125229E1,-2.855625153E1
5.072693948E1,1.271250057E1,-3.834375000E1,-2.848125076E1
5.073693948E1,1.263750076E1,-3.821250153E1,-2.835000038E1
5.074693948E1,1.252500057E1,-3.811875153E1,-2.821875191E1
5.075693948E1,1.261875057E1,-3.806250000E1,-2.829375076E1
5.076693948E1,1.258125019E1,-3.811875153E1,-2.814375114E1
5.077693948E1,1.237500095E1,-3.798750305E1,-2.814375114E1
5.078693948E1,1.243125057E1,-3.810000229E1,-2.821875191E1
5.079693948E1,1.222500038E1,-3.806250000E1,-2.806875038E1
5.080693948E1,1.215000057E1,-3.804375076E1,-2.820000076E1
5.081693948E1,1.203750038E1,-3.853125000E1,-2.818125153E1
5.082693948E1,1.203750038E1,-3.888750076E1,-2.836875153E1
5.083693948E1,1.209375095E1,-3.911250305E1,-2.835000038E1
5.084693948E1,1.213125038E1,-3.924375153E1,-2.814375114E1
5.085693948E1,1.233750057E1,-3.922500229E1,-2.795625114E1
5.086693948E1,1.228125095E1,-3.915000153E1,-2.776875114E1
5.087693948E1,1.235625076E1,-3.916875076E1,-2.767500114E1
5.088693948E1,1.226250076E1,-3.915000153E1,-2.743125153E1
5.089693948E1,1.233750057E1,-3.892500305E1,-2.745000076E1
5.090693948E1,1.233750057E1,-3.898125076E1,-2.715000153E1
5.091693948E1,1.226250076E1,-3.903750229E1,-2.679375076E1
5.092693948E1,1.222500038E1,-3.913125229E1,-2.670000076E1
5.093693948E1,1.220625019E1,-3.948750305E1,-2.641875076E1
5.094693948E1,1.200000000E1,-3.973125076E1,-2.628750038E1
5.095693948E1,1.192500019E1,-3.975000000E1,-2.623125076E1
5.096693948E1,1.186875057E1,-4.025625229E1,-2.621250153E1
5.097693948E1,1.190625000E1,-4.044375229E1,-2.576250076E1
5.098693948E1,1.179375076E1,-4.040625000E1,-2.544375038E1
5.099693948E1,1.181250000E1,-4.072500229E1,-2.520000076E1
5.100693948E1,1.194375038E1,-4.098750305E1,-2.493750191E1
5.101693948E1,1.183125019E1,-4.108125305E1,-2.471250153E1
5.102693948E1,1.220625019E1,-4.130625153E1,-2.443125153E1
5.103693948E1,1.228125095E1,-4.168125153E1,-2.398125076E1
5.104693948E1,1.246875095E1,-4.188750076E1,-2.353125000E1
5.105693948E1,1.260000038E1,-4.173750305E1,-2.332500076E1
5.106693948E1,1.267500019E1,-4.188750076E1,-2.308125114E1
5.107693948E1,1.269375038E1,-4.203750229E1,-2.283750153E1
5.108693948E1,1.267500019E1,-4.201875305E1,-2.265000153E1
5.109693948E1,1.265625095E1,-4.216875076E1,-2.270625114E1
5.110693948E1,1.218750095E1,-4.211250305E1,-2.268750000E1
5.111693948E1,1.207500076E1,-4.186875153E1,-2.293125153E1
5.112693948E1,1.188750076E1,-4.166250229E1,-2.321250153E1
5.113693948E1,1.171875000E1,-4.179375076E1,-2.347500038E1
5.114693948E1,1.171875000E1,-4.156875229E1,-2.401875114E1
5.115693948E1,1.149375057E1,-4.136250305E1,-2.441250038E1
5.116693948E1,1.130625057E1,-4.102500153E1,-2.484375191E1
5.117693948E1,1.100625038E1,-4.061250305E1,-2.550000191E1
5.118693948E1,1.110000038E1,-4.006875229E1,-2.604375076E1
5.119693948E1,1.085625076E1,-3.986250305E1,-2.653125191E1
5.120693948E1,1.065000057E1,-3.960000229E1,-2.701875114E1
5.121693948E1,1.050000000E1,-3.924375153E1,-2.748750114E1
5.122693948E1,1.023750019E1,-3.900000000E1,-2.776875114E1
5.123693948E1,1.025625038E1,-3.868125153E1,-2.810625076E1
5.124693948E1,1.016250038E1,-3.868125153E1,-2.857500076E1
5.125693948E1,1.042500019E1,-3.834375000E1,-2.863125038E1
5.126693948E1,1.029375076E1,-3.832500076E1,-2.887500191E1
5.127693948E1,1.050000000E1,-3.813750076E1,-2.911875153E1
5.128693948E1,1.053750038E1,-3.795000076E1,-2.949375153E1
5.129693948E1,1.057500076E1,-3.781875229E1,-2.966250038E1
5.130693948E1,1.093125057E1,-3.735000229E1,-3.011250114E1
5.131693948E1,1.085625076E1,-3.708750153E1,-3.058125114E1
5.132693948E1,1.100625038E1,-3.663750076E1,-3.076875114E1
5.133693948E1,1.102500057E1,-3.637500000E1,-3.108750153E1
5.134693948E1,1.115625000E1,-3.628125000E1,-3.144375038E1
5.135693948E1,1.145625019E1,-3.615000153E1,-3.168750191E1
5.136693948E1,1.166250038E1,-3.579375076E1,-3.174375153E1
5.137693948E1,1.181250000E1,-3.568125153E1,-3.172500038E1
5.138693948E1,1.190625000E1,-3.568125153E1,-3.204375076E1
5.139693948E1,1.220625019E1,-3.543750000E1,-3.211875153E1
5.140693948E1,1.235625076E1,-3.517500305E1,-3.206250000E1
5.141693948E1,1.245000076E1,-3.504375076E1,-3.200625229E1
5.142693948E1,1.271250057E1,-3.466875076E1,-3.200625229E1
5.143693948E1,1.269375038E1,-3.455625153E1,-3.183750153E1
5.144693948E1,1.308750057E1,-3.448125076E1,-3.180000114E1
5.145693948E1,1.314375019E1,-3.433125305E1,-3.200625229E1
5.146693948E1,1.344375038E1,-3.429375076E1,-3.191250038E1
5.147693948E1,1.376250076E1,-3.431250000E1,-3.181875038E1
5.148693948E1,1.415625095E1,-3.455625153E1,-3.196875191E1
5.149693948E1,1.455000019E1,-3.451875305E1,-3.180000114E1
5.150693948E1,1.470000076E1,-3.470625305E1,-3.155625153E1
5.151693948E1,1.498125076E1,-3.459375000E1,-3.163125038E1
5.152693948E1,1.498125076E1,-3.474375153E1,-3.161250114E1
5.153693948E1,1.526250076E1,-3.474375153E1,-3.157500076E1
5.154693948E1,1.537500095E1,-3.468750000E1,-3.129375076E1
5.155693948E1,1.530000019E1,-3.466875076E1,-3.123750114E1
5.156693948E1,1.533750057E1,-3.468750000E1,-3.114375114E1
5.157693948E1,1.533750057E1,-3.498750305E1,-3.125625038E1
5.158693948E1,1.563750076E1,-3.493125153E1,-3.112500191E1
5.159693948E1,1.603125000E1,-3.496875000E1,-3.080625153E1
5.160693948E1,1.635000038E1,-3.483750153E1,-3.054375076E1
5.161693948E1,1.678125000E1,-3.485625076E1,-3.039375114E1
5.162693948E1,1.704375076E1,-3.493125153E1,-3.013125038E1
5.163693948E1,1.755000114E1,-3.491250229E1,-2.992500114E1
5.164693948E1,1.786875153E1,-3.465000153E1,-2.962500191E1
5.165693948E1,1.822500038E1,-3.466875076E1,-2.919375038E1
5.166693948E1,1.856250000E1,-3.465000153E1,-2.893125153E1
5.167693948E1,1.863750076E1,-3.472500229E1,-2.917500114E1
5.168693948E1,1.876875114E1,-3.480000305E1,-2.911875153E1
5.169693948E1,1.905000114E1,-3.476250076E1,-2.893125153E1
5.170693948E1,1.918125153E1,-3.457500076E1,-2.895000076E1
5.171693948E1,1.938750076E1,-3.474375153E1,-2.880000114E1
5.172693948E1,1.955625153E1,-3.487500000E1,-2.848125076E1
5.173693948E1,1.996875000E1,-3.478125000E1,-2.861250114E1
5.174693948E1,2.006250000E1,-3.493125153E1,-2.866875076E1
5.175693948E1,2.032500076E1,-3.485625076E1,-2.853750038E1
5.176693948E1,2.081250000E1,-3.480000305E1,-2.846250153E1
5.177693948E1,2.064375114E1,-3.498750305E1,-2.821875191E1
5.178693948E1,2.086875153E1,-3.517500305E1,-2.790000153E1
5.179693948E1,2.105625153E1,-3.521250153E1,-2.760000038E1
5.180693948E1,2.126250076E1,-3.540000153E1,-2.763750076E1
5.181693948E1,2.131875038E1,-3.545625305E1,-2.715000153E1
5.182693948E1,2.152500153E1,-3.543750000E1,-2.685000038E1
5.183693948E1,2.165625000E1,-3.551250076E1,-2.641875076E1
5.184693948E1,2.171250153E1,-3.558750153E1,-2.583750153E1
5.185693948E1,2.218125153E1,-3.562500000E1,-2.572500038E1
5.186693948E1,2.246250153E1,-3.564375305E1,-2.557500076E1
5.187693948E1,2.266875076E1,-3.553125000E1,-2.538750076E1
5.188693948E1,2.302500153E1,-3.549375153E1,-2.506875038E1
5.189693948E1,2.315625000E1,-3.555000305E1,-2.493750191E1
5.190693948E1,2.334375000E1,-3.543750000E1,-2.454375076E1
5.191693948E1,2.353125000E1,-3.549375153E1,-2.446875191E1
5.192693948E1,2.371875000E1,-3.558750153E1,-2.456250191E1
5.193693948E1,2.379375076E1,-3.549375153E1,-2.418750191E1
5.194693948E1,2.386875153E1,-3.571875000E1,-2.398125076E1
5.195693948E1,2.390625000E1,-3.570000076E1,-2.388750076E1
5.196693948E1,2.383125114E1,-3.573750305E1,-2.375625038E1
5.197693948E1,2.383125114E1,-3.592500305E1,-2.373750114E1
5.198693948E1,2.403750038E1,-3.611250305E1,-2.370000076E1
5.199693948E1,2.420625114E1,-3.637500000E1,-2.317500114E1
5.200693948E1,2.428125191E1,-3.656250000E1,-2.280000114E1
5.201693948E1,2.448750114E1,-3.667500305E1,-2.265000153E1
5.202693948E1,2.450625038E1,-3.675000000E1,-2.238750076E1
5.203693948E1,2.471250153E1,-3.703125000E1,-2.186250114E1
5.204693948E1,2.491875076E1,-3.718125153E1,-2.161875153E1
5.205693948E1,2.505000114E1,-3.706875229E1,-2.098125076E1
5.206693948E1,2.493750191E1,-3.710625076E1,-2.056875038E1
5.207693948E1,2.486250114E1,-3.712500000E1,-2.045625114E1
5.208693948E1,2.508750153E1,-3.691875076E1,-2.030625153E1
5.209693948E1,2.501250076E1,-3.695625305E1,-2.017500114E1
5.210693948E1,2.506875038E1,-3.678750229E1,-2.006250000E1
5.211693948E1,2.506875038E1,-3.671250153E1,-2.019375038E1
5.212693948E1,2.505000114E1,-3.682500076E1,-2.013750076E1
5.213693948E1,2.523750114E1,-3.682500076E1,-2.032500076E1
5.214693948E1,2.535000038E1,-3.691875076E1,-2.062500000E1
5.215693948E1,2.555625153E1,-3.691875076E1,-2.060625076E1
5.216693948E1,2.565000153E1,-3.714375305E1,-2.028750038E1
5.217693948E1,2.585625076E1,-3.731250000E1,-2.002500153E1
5.218693948E1,2.591250038E1,-3.755625153E1,-2.004375076E1
5.219693948E1,2.587500191E1,-3.778125000E1,-1.970625114E1
5.220693948E1,2.602500153E1,-3.781875229E1,-1.931250000E1
5.221693948E1,2.583750153E1,-3.815625000E1,-1.895625114E1
5.222693948E1,2.589375114E1,-3.838125229E1,-1.824375153E1
5.223693948E1,2.595000076E1,-3.862500000E1,-1.771875000E1
5.224693948E1,2.625000191E1,-3.856875229E1,-1.732500076E1
5.225693948E1,2.626875114E1,-3.894375229E1,-1.672500038E1
5.226693948E1,2.640000153E1,-3.892500305E1,-1.608750153E1
5.227693948E1,2.653125191E1,-3.907500076E1,-1.569375038E1
5.228693948E1,2.651250076E1,-3.937500000E1,-1.515000057E1
5.229693948E1,2.679375076E1,-3.924375153E1,-1.453125095E1
5.230693948E1,2.711250114E1,-3.941250229E1,-1.408125019E1
5.231693948E1,2.711250114E1,-3.939375305E1,-1.378125095E1
5.232693948E1,2.707500076E1,-3.980625153E1,-1.336875057E1
5.233693948E1,2.713125038E1,-3.967500305E1,-1.320000076E1
5.234693948E1,2.720625114E1,-3.965625000E1,-1.282500076E1
5.235693948E1,2.737500191E1,-3.978750229E1,-1.239375019E1
5.236693948E1,2.739375114E1,-3.973125076E1,-1.220625019E1
5.237693948E1,2.748750114E1,-3.999375153E1,-1.190625000E1
5.238693948E1,2.737500191E1,-4.003125000E1,-1.173750019E1
5.239693948E1,2.739375114E1,-4.012500000E1,-1.125000000E1
5.240693948E1,2.754375076E1,-4.012500000E1,-1.085625076E1
5.241693948E1,2.748750114E1,-4.046250153E1,-1.065000057E1
5.242693948E1,2.743125153E1,-4.068750000E1,-1.050000000E1
5.243693948E1,2.709375191E1,-4.072500229E1,-1.021875000E1
5.244693948E1,2.731875038E1,-4.081875229E1,-9.806250572E0
5.245693948E1,2.701875114E1,-4.081875229E1,-9.731250763E0
5.246693948E1,2.705625153E1,-4.096875000E1,-9.150000572E0
5.247693948E1,2.696250153E1,-4.096875000E1,-8.981250763E0
5.248693948E1,2.670000076E1,-4.100625229E1,-8.756250381E0
5.249693948E1,2.655000114E1,-4.087500000E1,-8.400000572E0
5.250693948E1,2.641875076E1,-4.115625000E1,-7.931250095E0
5.251693948E1,2.673750114E1,-4.136250305E1,-7.781250477E0
5.252693948E1,2.653125191E1,-4.166250229E1,-7.668750286E0
5.253693948E1,2.640000153E1,-4.168125153E1,-7.312500477E0
5.254693948E1,2.617500114E1,-4.175625229E1,-7.275000095E0
5.255693948E1,2.611875153E1,-4.196250153E1,-6.881250381E0
5.256693948E1,2.600625038E1,-4.209375000E1,-6.356250286E0
5.257693948E1,2.589375114E1,-4.224375153E1,-5.962500095E0
5.258693948E1,2.580000114E1,-4.235625076E1,-5.681250095E0
5.259693948E1,2.555625153E1,-4.261875153E1,-5.437500000E0
5.260693948E1,2.540625191E1,-4.258125305E1,-5.100000381E0
5.261693948E1,2.538750076E1,-4.295625305E1,-4.987500191E0
5.262693948E1,2.527500153E1,-4.303125000E1,-4.781250000E0
5.263693948E1,2.510625076E1,-4.329375076E1,-4.668750286E0
5.264693948E1,2.505000114E1,-4.348125076E1,-4.706250191E0
5.265693948E1,2.505000114E1,-4.357500076E1,-4.556250095E0
5.266693948E1,2.499375153E1,-4.359375000E1,-4.443750381E0
5.267693948E1,2.484375191E1,-4.351875305E1,-4.162500381E0
5.268693948E1,2.460000038E1,-4.365000153E1,-3.881250143E0
5.269693948E1,2.473125076E1,-4.376250076E1,-3.281250238E0
5.270693948E1,2.460000038E1,-4.376250076E1,-3.056250095E0
5.271693948E1,2.456250191E1,-4.378125000E1,-2.475000143E0
5.272693948E1,2.433750153E1,-4.391250229E1,-2.343750000E0
5.273693948E1,2.422500038E1,-4.400625229E1,-2.081250191E0
5.274693948E1,2.409375191E1,-4.391250229E1,-1.856250048E0
5.275693948E1,2.394375038E1,-4.419375229E1,-1.743750095E0
5.276693948E1,2.400000000E1,-4.438125229E1,-1.312500000E0
5.277693948E1,2.381250000E1,-4.426875305E1,-1.181250095E0
5.278693948E1,2.358750153E1,-4.434375000E1,-1.087500095E0
5.279693948E1,2.341875076E1,-4.434375000E1,-1.237500072E0
5.280693948E1,2.323125076E1,-4.417500305E1,-8.812500238E-1
5.281693948E1,2.306250000E1,-4.417500305E1,-7.312500477E-1
5.282693948E1,2.283750153E1,-4.443750000E1,-4.500000179E-1
5.283693948E1,2.285625076E1,-4.421250153E1,-2.437500060E-1
5.284693948E1,2.263125038E1,-4.428750229E1,-5.625000224E-2
5.285693948E1,2.257500076E1,-4.417500305E1,5.625000224E-2
5.286693948E1,2.257500076E1,-4.425000000E1,2.250000089E-1
5.287693948E1,2.221875000E1,-4.455000305E1,6.562500000E-1
5.288693948E1,2.238750076E1,-4.445625305E1,9.375000596E-1
5.289693948E1,2.227500153E1,-4.468125153E1,1.200000048E0
5.290693948E1,2.216250038E1,-4.462500000E1,1.556250095E0
5.291693948E1,2.193750000E1,-4.473750305E1,2.156250000E0
5.292693948E1,2.203125000E1,-4.458750153E1,2.531250000E0
5.293693948E1,2.206875038E1,-4.490625000E1,3.000000000E0
5.294693948E1,2.178750038E1,-4.483125305E1,3.487500191E0
5.295693948E1,2.191875076E1,-4.462500000E1,3.825000048E0
5.296693948E1,2.161875153E1,-4.490625000E1,4.143750191E0
5.297693948E1,2.173125076E1,-4.486875153E1,4.631250381E0
5.298693948E1,2.160000038E1,-4.539375305E1,4.312500000E0
5.299693948E1,2.150625038E1,-4.556250000E1,4.293750286E0
5.300693948E1,2.120625114E1,-4.560000229E1,4.500000000E0
5.301693948E1,2.085000038E1,-4.560000229E1,4.612500191E0
5.302693948E1,2.085000038E1,-4.576875305E1,4.668750286E0
5.303693948E1,2.070000076E1,-4.584375000E1,4.687500000E0
5.304693948E1,2.068125153E1,-4.575000000E1,4.856250286E0
5.305693948E1,2.041875076E1,-4.576875305E1,4.875000000E0
5.306693948E1,2.055000114E1,-4.578750229E1,5.250000000E0
5.307693948E1,2.041875076E1,-4.550625229E1,5.325000286E0
5.308693948E1,2.051250076E1,-4.561875153E1,5.250000000E0
5.309693948E1,2.045625114E1,-4.576875305E1,5.231250286E0
5.310693899E1,2.028750038E1,-4.567500305E1,5.175000191E0
5.311693899E1,2.034375000E1,-4.554375076E1,5.306250095E0
5.312693899E1,2.036250114E1,-4.543125153E1,5.418750286E0
5.313693899E1,2.032500076E1,-4.541250229E1,5.400000095E0
5.314693899E1,2.023125076E1,-4.533750153E1,5.418750286E0
5.315693899E1,2.030625153E1,-4.556250000E1,5.512500286E0
5.316693899E1,2.002500153E1,-4.546875000E1,5.343750000E0
5.317693899E1,2.013750076E1,-4.535625076E1,5.268750191E0
5.318693899E1,2.013750076E1,-4.606875229E1,5.212500095E0
5.319693899E1,2.013750076E1,-4.616250229E1,5.118750095E0
5.320693899E1,2.004375076E1,-4.633125305E1,4.837500095E0
5.321693899E1,2.006250000E1,-4.635000229E1,4.631250381E0
5.322693899E1,1.991250038E1,-4.651875305E1,4.237500191E0
5.323693899E1,1.953750038E1,-4.648125076E1,4.087500095E0
5.324693899E1,1.948125076E1,-4.655625153E1,3.975000143E0
5.325693899E1,1.921875000E1,-4.665000153E1,4.256250381E0
5.326693899E1,1.884375000E1,-4.678125000E1,4.275000095E0
5.327693899E1,1.841250038E1,-4.683750153E1,4.143750191E0
5.328693899E1,1.794375038E1,-4.725000000E1,3.975000143E0
5.329693899E1,1.770000076E1,-4.725000000E1,4.050000191E0
5.330693899E1,1.771875000E1,-4.711875153E1,4.293750286E0
5.331693899E1,1.775625038E1,-4.708125305E1,4.706250191E0
5.332693899E1,1.766250038E1,-4.706250000E1,5.287500381E0
5.333693899E1,1.771875000E1,-4.706250000E1,5.362500191E0
5.334693899E1,1.794375038E1,-4.693125153E1,5.475000381E0
5.335693899E1,1.801875114E1,-4.689375305E1,5.718750000E0
5.336693899E1,1.833750153E1,-4.644375229E1,6.112500191E0
5.337693899E1,1.828125000E1,-4.635000229E1,6.600000381E0
5.338693899E1,1.816875076E1,-4.655625153E1,6.750000477E0
5.339693899E1,1.813125038E1,-4.657500076E1,6.525000095E0
5.340693899E1,1.801875114E1,-4.715625000E1,6.393750191E0
5.341693899E1,1.770000076E1,-4.721250153E1,6.056250095E0
5.342693899E1,1.760625076E1,-4.702500153E1,5.850000381E0
5.343693899E1,1.762500000E1,-4.730625153E1,6.056250095E0
5.344693899E1,1.743750000E1,-4.755000305E1,5.831250191E0
5.345693899E1,1.721250153E1,-4.788750076E1,5.212500095E0
5.346693899E1,1.708125114E1,-4.770000076E1,5.100000381E0
5.347693899E1,1.695000076E1,-4.794375229E1,4.893750191E0
5.348693899E1,1.650000000E1,-4.781250000E1,4.556250095E0
5.349693899E1,1.663125038E1,-4.771875000E1,4.593750000E0
5.350693899E1,1.642500114E1,-4.800000000E1,4.612500191E0
5.351693899E1,1.638750076E1,-4.792500305E1,4.387500286E0
5.352693899E1,1.627500153E1,-4.788750076E1,4.106250286E0
5.353693899E1,1.608750153E1,-4.779375076E1,3.975000143E0
5.354693899E1,1.575000095E1,-4.820625305E1,3.656250238E0
5.355693899E1,1.554375076E1,-4.837500381E1,3.581250191E0
5.356693899E1,1.565625095E1,-4.850625229E1,3.450000048E0
5.357693899E1,1.516875076E1,-4.880625153E1,3.225000143E0
5.358693899E1,1.505625057E1,-4.878750229E1,2.606250048E0
5.359693899E1,1.470000076E1,-4.897500229E1,2.231250048E0
5.360693899E1,1.440000057E1,-4.914375305E1,2.268750191E0
5.361693899E1,1.445625019E1,-4.910625076E1,2.268750191E0
5.362693899E1,1.441875076E1,-4.906875229E1,1.912500024E0
5.363693899E1,1.430625057E1,-4.906875229E1,1.612500072E0
5.364693899E1,1.421250057E1,-4.927500153E1,1.481250048E0
5.365693899E1,1.440000057E1,-4.933125305E1,1.331250072E0
5.366693899E1,1.413750076E1,-4.948125076E1,1.275000095E0
5.367693899E1,1.410000038E1,-4.938750076E1,9.937500358E-1
5.368693899E1,1.396875095E1,-4.935000229E1,5.625000000E-1
5.369693899E1,1.381875038E1,-4.933125305E1,7.500000298E-2
5.370693899E1,1.365000057E1,-4.927500153E1,-2.625000179E-1
5.371693899E1,1.344375038E1,-4.918125153E1,-4.312500060E-1
5.372693899E1,1.312500095E1,-4.936875153E1,-8.437500596E-1
5.373693899E1,1.288125038E1,-4.925625229E1,-1.368750095E0
5.374693899E1,1.297500038E1,-4.905000305E1,-1.500000000E0
5.375693899E1,1.278750038E1,-4.918125153E1,-1.575000048E0
5.376693899E1,1.278750038E1,-4.983750153E1,-1.725000024E0
