"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.273835834E1,-1.572484970E-1,-6.294536591E-2,-6.153953075E-2
1.274325000E1,-1.540570259E-1,-2.480125427E-2,-7.210445404E-2
1.274814636E1,-1.434743404E-1,-1.217842102E-3,-8.721935749E-2
1.275304271E1,-1.349758506E-1,5.540180206E-2,-1.210262775E-1
1.275793906E1,-1.119016409E-1,5.215549469E-2,-1.494650841E-1
1.276283542E1,-4.106146097E-2,1.564598083E-2,-1.487171650E-1
1.276773182E1,-1.258373260E-3,-4.437160492E-2,-1.664407253E-1
1.277262818E1,1.704120636E-2,-6.837558746E-2,-1.620697975E-1
1.277752453E1,6.910085678E-3,-8.513545990E-2,-1.667324305E-1
1.278242089E1,-1.015293598E-2,-1.398401260E-1,-1.351813078E-1
1.278741479E1,-3.021001816E-3,-2.060823441E-1,-9.363043308E-2
1.279221354E1,-1.965564489E-2,-2.385921478E-1,-4.494214058E-2
1.279711000E1,-4.043537378E-2,-2.780752182E-1,-5.662441254E-4
1.280200636E1,-7.261168957E-2,-2.864522934E-1,6.067299843E-2
1.280690271E1,-5.886304379E-2,-2.805633545E-1,1.148229837E-1
1.281179906E1,-8.025312424E-2,-2.699918747E-1,1.119368076E-1
1.281669542E1,-1.008018851E-1,-2.642240524E-1,9.740018845E-2
1.282159182E1,-1.324093342E-1,-2.418003082E-1,4.257118702E-2
1.282648818E1,-1.013782620E-1,-2.384366989E-1,1.645505428E-2
1.283138453E1,-4.612272978E-2,-2.420730591E-1,-2.164471149E-2
1.283628089E1,6.910622120E-3,-2.455186844E-1,-5.511665344E-2
1.284117724E1,2.899098396E-2,-2.202882767E-1,-4.372668266E-2
1.284607360E1,2.495628595E-2,-1.452875137E-1,-4.474520683E-2
1.285097000E1,-9.921014309E-3,-7.557201385E-2,-1.006953716E-1
1.285586636E1,-6.117665768E-2,-3.488349915E-2,-2.037928104E-1
1.286076271E1,-7.396316528E-2,-8.753776550E-3,-2.751441002E-1
1.286565906E1,-5.330944061E-2,2.913475037E-3,-2.768595219E-1
1.287055542E1,-2.320241928E-2,9.727478027E-3,-2.474560738E-1
1.287545182E1,6.802678108E-3,2.598476410E-2,-2.062169313E-1
1.288034818E1,1.126408577E-3,2.786159515E-2,-1.484615803E-1
1.288524453E1,4.419088364E-4,4.870223999E-2,-8.372998238E-2
1.289015906E1,-1.570582390E-4,1.476383209E-2,-4.545640945E-2
1.289503724E1,-7.866621017E-3,1.672458649E-2,-9.744048119E-3
1.289993360E1,3.199303150E-2,-5.017757416E-2,6.142950058E-2
1.290483000E1,-1.406455040E-2,-8.565998077E-2,3.001654148E-2
1.290974453E1,-1.209211349E-2,-1.540517807E-1,-3.429555893E-2
1.291462271E1,-3.074645996E-3,-2.099409103E-1,-7.217741013E-2
1.291953729E1,-2.022480965E-2,-2.273149490E-1,-8.143210411E-2
1.292441542E1,1.004076004E-2,-2.183609009E-1,4.911553860E-2
1.292931182E1,-5.746352673E-2,-2.236604691E-1,7.139217854E-2
1.293420818E1,-8.654546738E-2,-1.765832901E-1,-1.623713970E-2
1.293912271E1,-9.875226021E-2,-1.369199753E-1,-1.273020506E-1
1.294400089E1,-1.537508965E-1,-8.561801910E-2,-2.047280073E-1
1.294889724E1,-1.393669844E-1,-5.598545074E-2,-2.274416685E-1
1.295379360E1,-1.037961245E-1,-2.409839630E-2,-2.149957418E-1
1.295878745E1,-7.780909538E-2,1.953315735E-2,-1.818112135E-1
1.296358630E1,-6.222116947E-2,1.079893112E-1,-1.568549871E-1
1.296848271E1,-3.956556320E-3,1.578340530E-1,-1.349812746E-1
1.297337906E1,3.922879696E-2,1.716880798E-1,-1.184048653E-1
1.297827542E1,7.928490639E-2,2.139320374E-1,-1.141196489E-1
1.298317182E1,8.767735958E-2,2.415571213E-1,-1.076321602E-1
1.298806818E1,8.359634876E-2,2.427892685E-1,-6.088054180E-2
1.299296453E1,7.418715954E-2,2.415609360E-1,-4.296076298E-2
1.299786089E1,5.007863045E-2,1.951704025E-1,9.695291519E-4
1.300275724E1,5.661165714E-2,1.633443832E-1,8.027315140E-2
1.300765365E1,9.129190445E-2,1.008710861E-1,1.115585566E-1
1.301255000E1,1.064736843E-1,3.275871277E-3,1.521422863E-1
1.301744636E1,1.238640547E-1,-5.077648163E-2,1.639406681E-1
1.302234271E1,8.897864819E-2,-1.257009506E-1,1.588934660E-1
1.302723906E1,7.600975037E-2,-1.714468002E-1,1.490064859E-1
1.303213542E1,5.404973030E-2,-2.262048721E-1,1.294579506E-1
1.303703182E1,3.742849827E-2,-2.661485672E-1,7.891726494E-2
1.304192818E1,-3.072094917E-2,-3.032474518E-1,8.072543144E-2
1.304682453E1,-1.025098562E-1,-2.829132080E-1,4.183506966E-2
1.305172089E1,-1.303387880E-1,-2.768526077E-1,1.727628708E-2
1.305661724E1,-1.430405378E-1,-2.564487457E-1,-2.631342411E-2
1.306151365E1,-1.334950924E-1,-2.455511093E-1,-5.784773827E-2
1.306641000E1,-6.865501404E-2,-2.227249146E-1,-7.022500038E-2
1.307130636E1,-5.590879917E-2,-2.355871201E-1,-6.821691990E-2
1.307620271E1,-9.434580803E-3,-2.506408691E-1,-5.174183846E-2
1.308109906E1,1.573562622E-3,-2.275304794E-1,-3.746116161E-2
1.308599547E1,-3.704333305E-2,-1.998558044E-1,-3.000557423E-2
1.309091000E1,3.395915031E-3,-1.676464081E-1,-5.302333832E-2
1.309578818E1,1.292657852E-2,-1.451921463E-1,-9.920370579E-2
1.310068453E1,3.478467464E-2,-1.276187897E-1,-1.469802856E-1
1.310558089E1,1.661777496E-2,-1.077575684E-1,-1.726502180E-1
1.311049542E1,-1.287555695E-2,-9.037017822E-2,-1.717916727E-1
1.311537365E1,-8.246040344E-2,-8.258056641E-2,-1.543308496E-1
1.312028813E1,-1.131098270E-1,-7.948017120E-2,-1.300454140E-1
1.312516636E1,-1.528517008E-1,-1.190204620E-1,-1.086610556E-1
1.313006271E1,-1.111669540E-1,-1.414289474E-1,-4.853844643E-3
1.313495906E1,-9.565353394E-2,-2.038068771E-1,1.828503609E-1
1.313987365E1,-1.320322752E-1,-2.155599594E-1,1.972739697E-1
1.314475182E1,-2.343225479E-1,-2.792024612E-1,1.465201378E-1
1.314966636E1,-2.925227880E-1,-3.633832932E-1,1.497870684E-1
1.315454453E1,-3.927187920E-1,-4.418382645E-1,7.358288765E-2
1.315944422E1,-4.511326551E-1,-5.169048309E-1,3.002381325E-2
1.316433729E1,-4.822493792E-1,-5.838251114E-1,-4.531872272E-2
1.316925182E1,-5.193498135E-1,-5.927562714E-1,-1.379984617E-1
1.317413000E1,-5.792528391E-1,-5.845823288E-1,-1.908700466E-1
1.317902636E1,-7.066981792E-1,-5.356369019E-1,-2.898615599E-1
1.318392271E1,-8.111922741E-1,-4.700689316E-1,-3.489965200E-1
1.318883729E1,-9.000934362E-1,-4.260225296E-1,-3.874633312E-1
1.319371547E1,-9.405235052E-1,-3.630504608E-1,-4.810782671E-1
1.319861182E1,-8.756434917E-1,-3.453884125E-1,-5.318341255E-1
1.320350818E1,-8.084485531E-1,-3.442096710E-1,-5.896788836E-1
1.320850209E1,-7.599580288E-1,-3.403158188E-1,-6.378440857E-1
1.321330084E1,-7.604074478E-1,-2.631092072E-1,-7.346628904E-1
1.321819729E1,-7.867732048E-1,-1.579685211E-1,-8.136768341E-1
1.322309365E1,-7.731258869E-1,-6.578159332E-2,-8.482095003E-1
1.322799000E1,-7.126498222E-1,3.906250000E-3,-9.184882641E-1
1.323288636E1,-7.029132843E-1,1.103849411E-1,-1.003579021E0
1.323778271E1,-7.554869652E-1,2.459716797E-1,-1.144813776E0
1.324267912E1,-9.301152229E-1,4.103612900E-1,-1.216836572E0
1.324757547E1,-8.239576817E-1,5.074310303E-1,-1.042417765E0
1.325247182E1,-5.381038189E-1,5.991096497E-1,-8.319383860E-1
1.325736818E1,-3.811638355E-1,6.807155609E-1,-7.366195917E-1
1.326226453E1,-3.819060326E-1,7.163839340E-1,-6.729781628E-1
1.326716094E1,-4.543724060E-1,7.061662674E-1,-6.104519367E-1
1.327205729E1,-5.245165825E-1,6.142539978E-1,-5.445669889E-1
1.327695365E1,-5.681922436E-1,4.886560440E-1,-5.257571936E-1
1.328185000E1,-5.635020733E-1,3.438501358E-1,-4.965177774E-1
1.328674636E1,-5.410912037E-1,2.134437561E-1,-4.591430426E-1
1.329164271E1,-6.155276299E-1,9.506511688E-2,-4.063602686E-1
1.329653912E1,-6.309518814E-1,-5.905532837E-2,-3.763568401E-1
1.330143547E1,-6.491706371E-1,-1.866216660E-1,-3.282659054E-1
1.330633182E1,-6.891710758E-1,-2.732963562E-1,-3.026823997E-1
1.331122818E1,-7.052462101E-1,-3.668889999E-1,-2.852107286E-1
1.331612453E1,-7.738690376E-1,-4.147787094E-1,-2.853264809E-1
1.332102094E1,-8.375394344E-1,-4.194211960E-1,-3.100507259E-1
1.332591729E1,-9.299061298E-1,-4.143905640E-1,-3.354246616E-1
1.333083182E1,-1.005241871E0,-4.259252548E-1,-3.614856005E-1
1.333571000E1,-9.750523567E-1,-4.062051773E-1,-3.664946556E-1
1.334060636E1,-1.037744999E0,-3.886957169E-1,-3.719862700E-1
1.334550276E1,-1.083225489E0,-3.925504684E-1,-3.682500124E-1
1.335039912E1,-1.121178389E0,-3.317031860E-1,-3.551963568E-1
1.335529547E1,-1.204325676E0,-2.493305206E-1,-3.852823973E-1
1.336019182E1,-1.261066198E0,-1.718320847E-1,-3.961646557E-1
1.336508818E1,-1.205258131E0,-1.015882492E-1,-4.044930935E-1
1.337000276E1,-1.211522341E0,-1.706218719E-2,-4.126070738E-1
1.337488094E1,-1.205659866E0,5.060768127E-2,-3.581358194E-1
1.337979547E1,-1.192321301E0,1.277608871E-1,-3.462603092E-1
1.338467365E1,-1.216986656E0,2.166996002E-1,-3.478718996E-1
1.338958818E1,-1.265294313E0,2.838878632E-1,-3.244992495E-1
1.339446636E1,-1.260676384E0,3.293266296E-1,-3.692650795E-1
1.339938094E1,-1.224562168E0,3.602895737E-1,-4.224992990E-1
1.340425912E1,-1.149745703E0,4.030981064E-1,-4.577804804E-1
1.340917365E1,-1.110208988E0,4.864854813E-1,-4.871037006E-1
1.341405182E1,-1.082246542E0,5.122957230E-1,-4.889466763E-1
1.341894818E1,-1.051510572E0,5.523939133E-1,-4.804270267E-1
1.342384459E1,-1.023048878E0,5.541391373E-1,-4.618376493E-1
1.342874448E1,-9.850144386E-1,5.558576584E-1,-4.956325293E-1
1.343363729E1,-9.181914330E-1,5.265340805E-1,-5.317593813E-1
1.343853365E1,-8.872127533E-1,4.853553772E-1,-6.014434099E-1
1.344343000E1,-9.352281094E-1,5.064420700E-1,-6.832764149E-1
1.344842391E1,-9.974849224E-1,4.678220749E-1,-7.606165409E-1
1.345322271E1,-1.024342060E0,4.602384567E-1,-8.142178059E-1
1.345811912E1,-1.058398008E0,4.025039673E-1,-8.513300419E-1
1.346301547E1,-1.111696243E0,3.735132217E-1,-8.789170980E-1
1.346791182E1,-1.165098190E0,3.564481735E-1,-8.704741001E-1
1.347280823E1,-1.153844595E0,3.225975037E-1,-8.711454868E-1
1.347770459E1,-1.132696629E0,2.672195435E-1,-8.805507421E-1
1.348260094E1,-1.197190046E0,1.664094925E-1,-8.720738888E-1
1.348749729E1,-1.232529402E0,1.540813446E-1,-8.599742651E-1
1.349239365E1,-1.375454187E0,1.582326889E-1,-7.794662714E-1
1.349729000E1,-1.549739122E0,1.547622681E-1,-7.714720964E-1
1.350218641E1,-1.715048313E0,1.698570251E-1,-7.114387751E-1
1.350708276E1,-1.826318264E0,1.125259399E-1,-6.329020262E-1
1.351197912E1,-1.766324759E0,3.790473938E-2,-4.928883314E-1
1.351687547E1,-1.676300526E0,-6.352329254E-2,-3.608515263E-1
1.352177188E1,-1.546431303E0,-7.684135437E-2,-3.181821108E-1
1.352666823E1,-1.330965281E0,-9.530830383E-2,-2.212429047E-1
1.353156459E1,-1.091761351E0,-1.378860474E-1,-2.161098719E-1
1.353646094E1,-8.694128990E-1,-1.423053741E-1,-1.498502493E-1
1.354135729E1,-7.453646660E-1,-1.205482483E-1,-4.919719696E-2
1.354625365E1,-5.953397751E-1,-7.979774475E-2,4.234874249E-2
1.355115005E1,-4.722726345E-1,-2.248191833E-2,1.243577003E-1
1.355604641E1,-4.121491909E-1,1.791858673E-2,1.558276415E-1
1.356094276E1,-3.052141666E-1,2.228450775E-2,1.650183201E-1
1.356583912E1,-1.779434681E-1,3.608894348E-2,1.373800039E-1
1.357075370E1,-1.021902561E-1,1.047172546E-1,1.183832884E-1
1.357563188E1,2.737450600E-2,1.468181610E-1,1.008199453E-1
1.358054641E1,1.128480434E-1,2.054271698E-1,9.245347977E-2
1.358542458E1,2.237560749E-1,1.825456619E-1,9.795463085E-2
1.359033912E1,2.284867764E-1,1.547088623E-1,6.745374203E-2
1.359521729E1,2.612464428E-1,1.076755524E-1,9.874022007E-2
1.360011370E1,2.627253532E-1,2.928543091E-2,1.144896746E-1
1.360501005E1,2.565701008E-1,-3.662300110E-2,1.699450016E-1
1.360992459E1,2.071182728E-1,-1.257839203E-1,1.815683842E-1
1.361480276E1,1.122331619E-1,-2.546253204E-1,1.922351122E-1
1.361971729E1,5.770039558E-2,-3.943424225E-1,1.995186806E-1
1.362459552E1,3.150463104E-2,-4.687824249E-1,2.079533339E-1
1.362951005E1,-5.230712891E-2,-4.904632568E-1,2.058762312E-1
1.363438823E1,-1.931889057E-1,-5.500288010E-1,1.744073629E-1
1.363928458E1,-2.529149055E-1,-6.353216171E-1,1.236014366E-1
1.364418094E1,-3.411240578E-1,-7.175960541E-1,5.618238449E-2
1.364907729E1,-4.479479790E-1,-7.683801651E-1,2.238857746E-2
1.365397370E1,-5.707955360E-1,-8.140716553E-1,8.121728897E-4
1.365887005E1,-6.023313999E-1,-8.617830276E-1,-3.522872925E-3
1.366376641E1,-5.808682442E-1,-9.636268616E-1,1.414656639E-2
1.366866276E1,-6.063039303E-1,-1.052631378E0,4.433012009E-2
1.367355912E1,-6.852385998E-1,-1.140730858E0,1.296262741E-1
1.367845552E1,-7.815854549E-1,-1.166187286E0,2.504796982E-1
1.368335188E1,-8.287296295E-1,-1.212603569E0,3.423669338E-1
1.368825156E1,-9.100751877E-1,-1.232277870E0,4.552749395E-1
1.369314458E1,-9.302437305E-1,-1.272872925E0,5.296248198E-1
1.369804094E1,-9.585273266E-1,-1.270085335E0,5.822681189E-1
1.370293729E1,-9.688668251E-1,-1.229027748E0,5.775659084E-1
1.370783370E1,-1.013830185E0,-1.059849739E0,5.420479774E-1
1.371273005E1,-1.072106838E0,-8.824357986E-1,5.140825510E-1
1.371762641E1,-1.027345419E0,-7.016334534E-1,4.508955479E-1
1.372252276E1,-9.422185421E-1,-5.554962158E-1,4.336471558E-1
1.372741912E1,-8.148496151E-1,-4.176864624E-1,4.644801617E-1
1.373231552E1,-6.457443237E-1,-2.763385773E-1,4.957866669E-1
1.373721188E1,-5.043206215E-1,-1.695766449E-1,5.516632795E-1
1.374210823E1,-3.645055294E-1,-1.209688187E-1,5.515058041E-1
1.374700458E1,-3.169887066E-1,-3.995227814E-2,5.243223906E-1
1.375190094E1,-6.628186703E-1,1.912174225E-1,4.103885889E-1
1.375679734E1,-2.317470312E0,8.390216827E-1,-5.877363682E-2
1.376169370E1,-6.461226940E-1,2.581911087E-1,-3.294963837E-1
1.376659005E1,4.754657745E-1,-1.393918991E-1,-4.585343599E-1
1.377148641E1,1.074186683E0,-2.599439621E-1,-4.239416122E-1
1.377638276E1,1.230152607E0,-1.960287094E-1,-2.559235096E-1
1.378127917E1,1.132591844E0,2.947425842E-2,-4.599678516E-2
1.378617552E1,9.757999182E-1,2.238874435E-1,1.601163149E-1
1.379109005E1,7.833539248E-1,4.157829285E-1,2.145664692E-1
1.379596823E1,5.839084387E-1,5.955581665E-1,1.033211946E-1
1.380086459E1,4.395134449E-1,7.248954773E-1,-8.934831619E-2
1.380576094E1,3.384282589E-1,8.541259766E-1,-3.176970482E-1
1.381067552E1,3.118493557E-1,9.617500305E-1,-5.312223434E-1
1.381555370E1,3.146717548E-1,1.081383705E0,-7.299230695E-1
1.382045005E1,3.374862671E-1,1.227389336E0,-9.040803313E-1
1.382534641E1,3.157501221E-1,1.387797356E0,-1.027490258E0
1.383026099E1,3.164589405E-1,1.524334908E0,-1.064428091E0
1.383513917E1,4.764096737E-1,1.720959663E0,-1.032743692E0
1.384003552E1,5.656923056E-1,1.886668205E0,-9.658588767E-1
1.384493188E1,3.374578953E-1,1.849157333E0,-9.785279036E-1
1.384984646E1,1.883172989E-1,1.768721581E0,-1.018348575E0
1.385472459E1,1.010744572E-1,1.669263840E0,-1.083308458E0
1.385963912E1,2.753639221E-2,1.541178703E0,-1.104239345E0
1.386451735E1,-1.337766647E-3,1.396440506E0,-1.117175579E0
1.386943188E1,-6.985688210E-2,1.184673309E0,-1.095497251E0
1.387431005E1,-4.401502609E-1,8.959903717E-1,-1.125314713E0
1.387922459E1,-9.689857960E-1,-9.623146057E-2,-1.236530423E0
1.388410276E1,9.716292620E-1,-1.873776913E0,-2.213471532E-1
1.388901735E1,1.644494295E0,-2.240367413E0,4.022316933E-1
1.389389552E1,4.027669430E-1,-1.650290966E0,4.012468457E-1
1.389883443E1,-2.346427441E-1,-1.169040680E0,3.661538363E-1
1.390368823E1,-5.420422554E-2,-7.984132767E-1,2.004760504E-1
1.390858459E1,-2.729034424E-2,-5.166416168E-1,-6.450271606E-2
1.391348099E1,-5.993628502E-2,-4.263315201E-1,-3.422099650E-1
1.391837735E1,-1.830215454E-1,-4.794263840E-1,-4.624464214E-1
1.392327370E1,-2.097096443E-1,-6.039829254E-1,-4.251578450E-1
1.392817005E1,-1.419212818E-1,-7.519474030E-1,-4.433298111E-1
1.393306641E1,-3.897953033E-2,-8.609914780E-1,-4.666018188E-1
1.393796276E1,-8.266210556E-3,-9.191513062E-1,-4.854074717E-1
1.394285917E1,-3.965854645E-3,-9.431285858E-1,-5.718455315E-1
1.394775552E1,6.737756729E-2,-9.448423386E-1,-6.737298965E-1
1.395265188E1,1.747140884E-1,-9.122810364E-1,-7.176063657E-1
1.395754823E1,3.013575077E-1,-8.430318832E-1,-7.039597631E-1
1.396244458E1,4.806686640E-1,-7.730159760E-1,-5.516886711E-1
1.396734099E1,5.567899942E-1,-5.994911194E-1,-4.020947516E-1
1.397223735E1,6.561824083E-1,-4.422473907E-1,-3.840593398E-1
1.397713370E1,8.598935604E-1,-3.563537598E-1,-1.572428346E-1
1.398203005E1,9.593341351E-1,-1.386070251E-1,-1.113120914E-1
1.398692641E1,1.136008382E0,1.703071594E-2,-1.362240314E-2
1.399182276E1,1.138330102E0,2.730827332E-1,2.148956060E-2
1.399671917E1,1.145283461E0,5.072803497E-1,5.446559191E-2
1.400161552E1,1.139775753E0,7.195215225E-1,-9.957015514E-3
1.400651188E1,1.087760210E0,9.359416962E-1,-6.607246399E-2
1.401140823E1,1.118294001E0,1.087132454E0,-4.674381018E-2
1.401630458E1,1.068439245E0,1.240029335E0,-8.572417498E-2
1.402120094E1,1.019356728E0,1.368245125E0,1.801288128E-2
1.402609734E1,9.948121309E-1,1.409590721E0,1.806515455E-1
1.403099370E1,9.805464745E-1,1.388105392E0,4.069273472E-1
1.403589005E1,9.479196072E-1,1.318232536E0,7.062655687E-1
1.404080458E1,8.109397888E-1,1.238313675E0,9.302312136E-1
1.404568276E1,7.276540995E-1,1.124486923E0,1.100315690E0
1.405057917E1,6.241958141E-1,1.046256065E0,1.201932669E0
1.405547552E1,5.174528360E-1,9.916973114E-1,1.239538312E0
1.406039011E1,4.266010523E-1,9.847526550E-1,1.243852973E0
1.406526823E1,3.517310619E-1,9.058771133E-1,1.245613694E0
1.407018276E1,3.428599834E-1,8.675527573E-1,1.227608442E0
1.407506094E1,3.185770512E-1,8.243560791E-1,1.237135291E0
1.407995734E1,3.626382351E-1,8.146171570E-1,1.244988680E0
1.408485370E1,3.746652603E-1,8.311948776E-1,1.226974010E0
1.408976823E1,3.664548397E-1,8.811960220E-1,1.192610860E0
1.409464641E1,3.812057972E-1,9.239578247E-1,1.173121572E0
1.409956094E1,4.234324694E-1,9.522829056E-1,1.134894729E0
1.410443917E1,4.717528820E-1,9.399051666E-1,1.080666542E0
1.410935370E1,5.067359209E-1,9.418420792E-1,1.053228617E0
1.411423188E1,5.476974249E-1,8.744564056E-1,9.305273294E-1
1.411912823E1,6.353999376E-1,7.690095901E-1,7.649331093E-1
1.412402458E1,7.511445284E-1,6.161127090E-1,6.331105232E-1
1.412892099E1,8.019046783E-1,4.995908737E-1,5.207166672E-1
1.413381734E1,8.358436823E-1,3.812274933E-1,4.277156591E-1
1.413871703E1,8.746670485E-1,2.060737610E-1,4.163149595E-1
1.414361005E1,9.807909727E-1,-3.291702271E-2,4.459501505E-1
1.414850641E1,1.101758242E0,-2.041206360E-1,5.216449499E-1
1.415340276E1,1.146629453E0,-3.459367752E-1,5.911227465E-1
1.415829917E1,9.717855453E-1,-3.198728561E-1,6.790606976E-1
1.416319552E1,7.779532671E-1,-3.582611084E-1,7.765144110E-1
1.416809188E1,4.716119766E-1,-4.181919098E-1,7.122247219E-1
1.417298823E1,2.968924046E-1,-4.614620209E-1,6.926090717E-1
1.417788459E1,3.092063665E-1,-5.382614136E-1,4.813001156E-1
1.418278099E1,4.877839088E-1,-6.197309494E-1,4.017671347E-1
1.418769047E1,7.687292099E-1,-6.555442810E-1,3.513305187E-1
1.419257370E1,8.677548170E-1,-5.764617920E-1,4.452977180E-1
1.419747005E1,8.060741425E-1,-5.094890594E-1,6.666585207E-1
1.420236641E1,6.956715584E-1,-5.217657089E-1,8.385888338E-1
1.420726276E1,7.230772972E-1,-5.916967392E-1,9.778610468E-1
1.421215917E1,8.261225224E-1,-6.402606964E-1,9.887416363E-1
1.421705552E1,8.684926033E-1,-6.315937042E-1,8.210687637E-1
1.422195188E1,7.929191589E-1,-5.968637466E-1,5.372899771E-1
1.422684823E1,8.077275753E-1,-5.600290298E-1,3.075543642E-1
1.423174459E1,9.369459152E-1,-5.449495316E-1,1.341741085E-1
1.423664094E1,1.104101300E0,-5.037050247E-1,-3.805744648E-2
1.424153735E1,1.292443275E0,-4.194698334E-1,-2.814577818E-1
1.424643370E1,1.437219858E0,-3.208894730E-1,-5.033600330E-1
1.425133005E1,1.485455751E0,-2.605638504E-1,-6.134966612E-1
1.425622641E1,1.513347268E0,-2.026071548E-1,-6.458176374E-1
1.426112276E1,1.501220465E0,-2.092657089E-1,-5.958181620E-1
1.426601917E1,1.403057814E0,-2.160367966E-1,-4.946713448E-1
1.427091552E1,1.342914820E0,-1.943416595E-1,-4.067853689E-1
1.427581188E1,1.150683641E0,-1.658010483E-1,-3.703885078E-1
1.428070823E1,1.125435352E0,-2.021398544E-1,-2.993630171E-1
1.428560459E1,9.679504633E-1,-2.793769836E-1,-2.512028217E-1
1.429051917E1,9.729373455E-1,-2.825593948E-1,-1.878005266E-1
1.429539729E1,1.018668652E0,-2.426090240E-1,-2.129520178E-1
1.430031188E1,1.151269317E0,-1.904001236E-1,-2.243059874E-1
1.430519005E1,1.064585447E0,-1.903438568E-1,-2.468794584E-1
1.431010459E1,1.048696280E0,-1.895895004E-1,-3.241890669E-1
1.431498276E1,9.504172802E-1,-1.832981110E-1,-4.925755262E-1
1.431987912E1,8.804366589E-1,-1.689500809E-1,-7.543146610E-1
1.432477552E1,8.152091503E-1,-3.185987473E-1,-1.121412039E0
1.432969005E1,6.562527418E-1,-2.446737289E-1,-1.462933421E0
1.433456823E1,3.027147055E-1,-2.105512619E-1,-1.855783224E0
1.433948281E1,4.129549265E-1,-4.001312256E-1,-2.206777334E0
1.434436094E1,5.340918303E-1,-5.669574738E-1,-2.439249754E0
1.434925729E1,6.514264345E-1,-7.446546555E-1,-2.662975788E0
1.435415370E1,5.263918638E-1,-7.567825317E-1,-2.808181286E0
1.435905005E1,3.152046204E-1,-6.519260406E-1,-2.962934017E0
1.436394641E1,2.534997463E-1,-7.009353638E-1,-2.968152046E0
1.436884630E1,3.092377186E-1,-7.342662811E-1,-2.877739906E0
1.437373912E1,4.003884792E-1,-7.379722595E-1,-2.633105755E0
1.437863547E1,4.739514589E-1,-6.956348419E-1,-2.305115461E0
1.438353188E1,6.208711863E-1,-6.815395355E-1,-2.041462898E0
1.438844636E1,7.075022459E-1,-6.071863174E-1,-1.733881235E0
1.439332458E1,7.560498714E-1,-5.753459930E-1,-1.501704693E0
1.439822094E1,6.617939472E-1,-6.336431503E-1,-1.261246681E0
1.440311729E1,5.790065527E-1,-8.629217148E-1,-1.086937547E0
1.440801365E1,4.968011379E-1,-1.095173836E0,-1.051173329E0
1.441291005E1,3.731158972E-1,-1.308411598E0,-1.016379356E0
1.441780641E1,2.733669281E-1,-1.561996937E0,-9.027770758E-1
1.442270276E1,2.461438179E-1,-1.898491859E0,-7.478607893E-1
1.442759912E1,2.778635025E-1,-2.264808178E0,-6.581004858E-1
1.443249547E1,1.270172596E-1,-2.696667194E0,-5.719653368E-1
1.443739188E1,-6.798911095E-2,-3.050634384E0,-5.589206219E-1
1.444228823E1,-1.257512569E-1,-3.341364384E0,-5.822501183E-1
1.444718458E1,-8.975911140E-2,-3.616994858E0,-6.551134586E-1
1.445208094E1,2.498316765E-2,-3.829900742E0,-1.936767101E-1
1.445697729E1,-4.746532440E-2,-3.894160748E0,-4.039454460E-2
1.446187365E1,-1.033198833E-1,-3.898403168E0,6.847620010E-2
1.446677005E1,-1.445071697E-1,-3.997988224E0,5.158174038E-2
1.447166641E1,-1.847567558E-1,-4.125619411E0,1.428961754E-1
1.447656276E1,-2.737987041E-1,-4.288223267E0,3.178001642E-1
1.448145912E1,-2.772445679E-1,-4.411426544E0,5.611988306E-1
1.448635547E1,-2.689650059E-1,-4.466432571E0,9.587516785E-1
1.449125182E1,-2.823915482E-1,-4.426939487E0,1.397578716E0
1.449614823E1,-3.484468460E-1,-4.297749043E0,2.025667191E0
1.450104458E1,-3.449766636E-1,-4.107613564E0,2.443594933E0
1.450594094E1,-4.775886536E-1,-3.732203484E0,2.472316265E0
